id,callsign,airline_iata,airline_icao,origin,destination,aircraft_code,registration,latitude,longitude,altitude,ground_speed,heading,vertical_speed,on_ground,squawk,time
3b353609,EVA026,BR,EVA,TPE,SEA,B78X,B-17805,44.7722,168.5255,37000,498,75,0,0,,1752268025
3b3536a7,QTR929,QR,QTR,MNL,DOH,B77W,A7-BAB,18.876,79.2964,36000,526,283,0,0,,1752268041
3b35370e,N4365U,,WRF,FAI,,C208,N4365U,65.2947,-149.6719,9400,170,123,0,0,,1752268031
3b35372b,MNB580,MB,MNB,HKG,CRZ,A333,TC-MCP,43.6894,85.8327,36100,423,277,64,0,,1752268027
3b353778,N113RF,,,BFI,,C208,N113RF,45.9667,-120.5035,16050,151,53,64,0,,1752268040
3b3537b5,THA471,TG,THA,BKK,SYD,A359,HS-THU,-22.2167,120.6831,38500,546,133,0,0,,1752268040
3b35380e,N777Q,,,QSA,,C310,N777Q,42.4443,-124.2594,11375,166,192,192,0,,1752268040
3b353810,EVA028,BR,EVA,TPE,SFO,B77W,B-16716,45.0224,170.2317,33000,572,70,0,0,,1752268041
3b353812,JAL727,JL,JAL,KIX,BKK,B788,JA831J,13.6735,100.7543,0,17,14,0,1,,1752268039
3b353850,CAO3156,CA,CAO,LGG,CTU,A332,B-6092,51.3827,69.7128,39000,494,125,0,0,,1752268026
3b353853,JBU893,B6,JBU,EWR,STI,A320,N655JB,19.4028,-70.6023,0,0,194,0,1,,1752268039
3b353855,EVA010,BR,EVA,TPE,YVR,B77W,B-16739,44.4565,166.7012,32996,501,74,0,0,,1752268036
3b353857,ICV4905,C8,CLX,KWI,HKG,B748,LX-VCG,22.7564,87.6824,39000,483,97,-64,0,,1752268041
3b353860,CAL008,CI,CAL,TPE,LAX,B77W,B-18052,42.5791,167.3591,34000,531,76,0,0,,1752268041
3b353883,RAM218W,AT,RAM,CMN,IAD,B789,CN-RGZ,44.1442,-54.1682,40000,420,263,0,0,,1752268039
3b3538bc,ESR512,ZE,ESR,BKK,ICN,B738,HL8549,37.5511,126.34,1625,157,144,0,0,,1752268041
3b3538c4,IBE0102,IB,IBE,EZE,MAD,A359,EC-NDR,-0.2921,-34.6641,39000,493,28,0,0,,1752268041
3b3538ee,JBU2896,B6,JBU,PUJ,BOS,A320,N652JB,42.3685,-71.018,0,0,270,0,1,,1752268040
3b3538fa,SIA22,SQ,SIA,SIN,EWR,A359,9V-SGC,29.6305,131.7626,37000,498,49,64,0,,1752268041
3b353974,UAL706,UA,UAL,SFO,PHL,B739,N61886,40.1548,-76.0718,10625,351,105,-1472,0,,1752268040
3b35398b,FDX77,FX,FDX,OAK,SYD,B77L,N862FD,18.3283,-160.0535,33000,481,216,64,0,,1752268038
3b35399f,DAL917,DL,DAL,JFK,SLC,A21N,N529DT,40.7842,-111.9902,0,0,84,0,1,,1752268040
3b3539a3,TCN769,TC,UJC,LEB,SFO,C750,N769XJ,37.8468,-122.6174,13350,345,140,-832,0,,1752268041
3b3539a6,MAS119,MH,MAS,ATQ,KUL,B38M,9M-MVA,5.462,100.1954,37000,432,142,64,0,,1752268041
3b353a08,GTI557,5Y,,ANC,ORD,B748,N863GT,46.0611,-90.9303,31000,502,92,-192,0,,1752268040
3b353a0f,FDX9160,FX,FDX,OAK,HNL,MD11,N522FE,23.7331,-154.9066,36000,435,226,0,0,,1752268041
3b353a2b,AMX036,AM,AMX,GDL,MAD,B789,N128AM,44.0669,-61.5478,35000,585,66,-64,0,,1752268041
3b353a39,ASA1331,AS,ASA,LIR,LAX,B738,N532AS,33.6346,-117.9998,6950,277,338,64,0,,1752268041
3b353a69,THY11,TK,THY,IST,JFK,B789,TC-LLI,62.7107,-12.966,35975,470,295,0,0,,1752268041
3b353a99,UAL1295,UA,UAL,LAX,LIH,B38M,N17300,21.6824,-155.5503,32000,452,271,0,0,,1752268041
3b353ad1,DLH797,LH,DLH,HKG,FRA,A346,D-AIHX,41.4248,74.8583,34000,468,265,0,0,,1752268040
3b353aeb,PAL221,PR,PAL,MNL,BNE,A21N,RP-C9935,-11.7821,143.2444,35000,475,156,64,0,,1752268041
3b353af1,ASA294,AS,ASA,PDX,EWR,B39M,N935AK,41.7012,-74.4649,12125,366,148,-2368,0,,1752268041
3b353b18,UAE79Y,EK,UAE,LHR,DXB,A388,A6-EDX,31.6373,46.8486,39000,498,144,0,0,,1752268040
3b353b62,ASA1412,AS,ASA,LAX,LIR,B39M,N291BT,11.0143,-86.0692,13475,328,147,-1728,0,,1752268041
3b353b74,AEA040,UX,AEA,GYE,MAD,B788,EC-MIG,24.4995,-49.144,38996,522,55,0,0,,1752268041
3b353b78,KLM695,KL,KLM,AMS,YYZ,A332,PH-AOE,56.2308,-61.1277,38000,459,332,0,0,,1752268041
3b353b80,RAM911,AT,HFY,IST,CMN,A332,9H-HFH,33.3284,-7.5744,1000,130,343,-640,0,,1752267997
3b353b90,ETD971,EY,ETD,AUH,HAN,B77L,A6-DDF,22.0296,95.017,39000,464,94,0,0,,1752268039
3b353c3b,NOS763,NO,NOS,MXP,ALA,B789,EI-NYE,44.3337,65.7098,39000,513,87,-64,0,,1752268040
3b353c5c,CFAKV,,,,,C208,C-FAKV,46.2683,-73.4185,9600,103,221,832,0,,1752268041
3b353c64,BOX621,3S,DHK,HAN,FRA,B77L,D-AALS,38.7709,65.1363,34000,462,300,0,0,,1752268041
3b353c66,N930M,,,,,RV10,N930M,41.3355,-82.5215,3475,150,139,0,0,,1752268040
3b353c6c,AAL753,AA,AAL,LAX,ATL,A321,N925UY,33.6419,-84.4421,0,0,270,0,1,,1752268040
3b353c6e,CFTIT,,,,,EC30,C-FTIT,48.3267,-68.8148,1050,114,40,-576,0,,1752267960
3b353cd3,DAL8958,DL,DAL,IAD,SEA,B752,N654DL,47.492,-122.1733,10875,303,177,-1728,0,,1752268041
3b353d2b,SIA304,SQ,SIA,SIN,BRU,A359,9V-SMI,27.2523,72.929,36000,495,295,0,0,,1752268041
3b353d3b,ETH673,ET,ETH,ICN,ADD,B788,ET-ASI,22.6815,88.3647,38000,508,273,-64,0,,1752268040
3b353d3f,SWA935,WN,SWA,LAS,DCA,B38M,N8787K,38.2829,-79.5464,25000,425,65,64,0,,1752268041
3b353d5a,HAL31,HA,HAL,LAS,OGG,A332,N360HA,24.4051,-149.7195,39996,456,243,0,0,,1752267998
3b353d85,AAL135,AA,AAL,LHR,LAX,B77W,N729AN,57.0279,-65.4974,32000,492,247,0,0,,1752268041
3b353dad,VJC968,VJ,VJC,PQC,PUS,A21N,VN-A548,35.02,128.9576,2825,144,354,-704,0,,1752268041
3b353e1d,THY236,TK,THY,IST,UBN,A359,TC-LGY,43.2966,84.354,39100,540,97,0,0,,1752268036
3b353e4c,AAL3266,AA,AAL,ORD,SEA,A321,N134AN,47.4629,-122.3093,0,0,137,0,1,,1752268041
3b353e54,THY7WL,TK,THY,IST,MAD,A21N,TC-LSS,40.4789,-3.5739,0,14,143,0,1,,1752268040
3b353e6a,QTR30P,QR,QTR,WAW,DOH,B788,A7-BCX,25.2715,51.6197,0,45,334,0,1,,1752268033
3b353e6b,JBU2917,B6,JBU,JFK,POS,A21N,N2016J,13.2372,-63.1213,31025,447,150,-64,0,,1752268041
3b353ed3,SIA26,SQ,SIA,SIN,FRA,B77W,9V-SWO,27.424,71.9781,32000,498,283,0,0,,1752268041
3b353eeb,WJA386,WS,WJA,YVR,YHZ,B737,C-GWBT,47.0213,-67.3921,37000,497,121,0,0,,1752268041
3b353eec,THY89,TK,THY,PEK,IST,B77W,TC-LJB,43.7013,74.8074,34000,474,270,0,0,,1752268041
3b353f52,SWA5557,WN,SWA,LAS,ALB,B38M,N8892S,42.2727,-77.4784,35675,480,78,-1472,0,,1752268040
3b353f58,FFT2503,F9,FFT,JFK,LAX,A21N,N657FR,37.5343,-105.21,34000,419,255,-64,0,,1752268041
3b353f5f,AEA024,UX,AEA,ASU,MAD,B789,EC-MSZ,5.4847,-31.443,38996,488,29,0,0,,1752268039
3b353f89,TVS4107,QS,TVS,SID,PRG,B38M,OK-SWK,45.8377,6.4777,36000,460,53,0,0,,1752268041
3b35400c,THY29M,TK,THY,IST,EWR,A359,TC-LGI,55.1268,-20.8585,39996,483,284,0,0,,1752268041
3b354014,DAL333,DL,DAL,LAS,JFK,A21N,N582DN,40.6543,-73.8619,1125,144,39,-768,0,,1752268041
3b35401e,QFA38,QF,QFA,SIN,MEL,A332,VH-EBB,-32.4643,127.0496,39000,541,129,-64,0,,1752268037
3b354040,CPA251,CX,CPA,HKG,LHR,B77W,B-KQV,47.0087,81.416,32100,473,278,0,0,,1752268039
3b354046,SIA312,SQ,SIA,SIN,LGW,A359,9V-SJC,27.5131,74.3326,34000,499,296,0,0,,1752268041
3b35404d,ASA270,AS,ASA,ONT,HNL,B739,N457AS,21.8733,-156.1067,34000,444,251,0,0,,1752268041
3b35405b,CCA476,CA,CCA,CGK,TFU,A320,B-9926,27.7603,103.8852,33100,459,12,0,0,,1752268036
3b354087,EJA190,EJ,EJA,SJC,AUS,GL7T,N190QS,30.1804,-97.6617,0,1,270,0,1,,1752268039
3b35408d,UAL410,UA,UAL,SFO,MIA,B39M,N17596,25.1856,-82.2438,25100,395,155,-960,0,,1752268041
3b3540ac,SIA324,SQ,SIA,SIN,AMS,A359,9V-SMA,27.841,73.6124,38000,484,298,0,0,,1752268041
3b354101,N537ST,,,,,H500,N537ST,33.4508,-84.7944,1100,95,309,-64,0,,1752268037
3b354116,ANA843,NH,ANA,HND,SIN,B789,JA890A,9.1253,109.5653,40000,502,214,-64,0,,1752268041
3b35412c,NTR826,NM,NTR,PPT,,AT76,F-ORMU,-16.9345,-146.75,16000,265,259,0,0,,1752268042
3b354142,THY92W,TK,THY,JNB,IST,A359,TC-LGG,12.1588,38.5596,39004,465,8,0,0,,1752268041
3b35414c,DLH773,LH,DLH,BKK,MUC,A359,D-AIXL,34.5693,66.8822,38000,457,307,0,0,,1752268041
3b3541c2,KAL672,KE,KAL,KUL,ICN,A333,HL7587,28.5991,124.5454,36975,503,38,0,0,,1752268038
3b3541c4,G280,,,,,G280,,47.4035,-121.9017,5500,215,233,-896,0,,1752268041
3b354205,CMP700,CM,CMP,GRU,PTY,B39M,HP-9910CMP,0.4399,-73.021,36000,465,323,0,0,,1752268041
3b354207,EVA016,BR,EVA,TPE,LAX,B77W,B-16707,44.6788,165.3742,31000,552,82,0,0,,1752268041
3b354212,UAL2688,UA,UAL,EWR,LAX,B772,N780UA,33.9374,-118.4091,0,11,354,0,1,,1752268040
3b354228,DAL811,DL,DAL,LAX,MIA,A21N,N587DT,25.7833,-80.3826,1100,132,86,-448,0,,1752268041
3b354247,EIN1TV,EI,EIN,DUB,ORD,A333,EI-EIL,52.3875,-67.4676,36000,456,241,64,0,,1752268041
3b354295,N1190R,,,MEI,HBG,HDJT,N1190R,40.4805,-107.212,0,24,104,0,1,,1752268041
3b35429e,UAL925,UA,UAL,LHR,IAD,B772,N206UA,51.6305,-59.8,36000,469,231,0,0,,1752268041
3b3542cd,ASA113,AS,ASA,SFO,JFK,B39M,N982AK,41.9768,-74.7043,28000,503,115,-64,0,,1752268041
3b3542d9,SWA2153,WN,SWA,LAS,HNL,B38M,N8766T,27.1773,-143.4886,36000,448,250,0,0,,1752268041
3b3542f8,CES592,MU,CES,SVO,PVG,A333,B-1066,49.2684,101.8279,37100,548,110,0,0,,1752268040
3b354330,CPA3132,CX,CPA,BOM,HKG,B744,B-LIA,22.1333,113.737,4850,215,351,-896,0,,1752268037
3b354331,GL7T,,,,,GL7T,,25.3507,55.6452,44975,477,108,0,0,,1752268041
3b354339,N172PA,,,RZZ,,C172,N172PA,36.404,-78.8221,2600,87,271,64,0,,1752268040
3b35435a,TZP15,ZG,TZP,IAH,NRT,B788,JA825J,58.537,-128.1456,40000,470,296,0,0,,1752268036
3b354362,CRL906,SS,CRL,ORY,RUN,A339,F-HLUV,36.2414,21.8394,31000,531,135,0,0,,1752268040
3b354383,CPA289,CX,CPA,HKG,FRA,B77W,B-KQC,46.8962,82.6852,32100,459,255,0,0,,1752268039
3b3543b7,AFL292,SU,AFL,SVO,SGN,A359,RA-73152,28.0997,79.2103,39000,498,119,0,0,,1752268040
3b3543b8,CPA3272,CX,CPA,HKG,ANC,B748,B-LJC,43.8409,152.9738,33000,580,41,0,0,,1752268041
3b3543c1,UAL1721,UA,UAL,SFO,KOA,B772,N212UA,19.795,-156.0407,1000,135,185,-832,0,,1752268041
3b3543c8,THA682,TG,THA,BKK,HND,B77W,HS-TKY,32.7337,136.3406,35000,520,55,-64,0,,1752268041
3b3543e3,IGO018,6E,IGO,IST,BOM,B77W,TC-LKD,22.7142,53.3879,33000,484,97,0,0,,1752268021
3b3543f0,JST036,JQ,JST,DPS,MEL,A21N,VH-OYT,-37.6305,141.947,28950,434,120,64,0,,1752268041
3b354410,NASA809,,IGY,EDW,EDW,U2,N809NA,37.1128,-117.6448,60000,402,182,128,0,,1752268040
3b35444c,CSS176,O3,CSS,AUH,,B763,B-222Q,22.5083,93.6858,39000,454,81,0,0,,1752268041
3b35447e,BAW189,BA,BAW,LHR,EWR,B77W,G-STBC,52.2452,-58.5387,36000,455,232,0,0,,1752268041
3b354489,SIA495,SQ,SIA,DXB,SIN,B77W,9V-SWQ,6.0006,89.5287,35000,464,107,0,0,,1752268041
3b354493,DLH420,LH,DLH,FRA,BOS,A343,D-AIGT,55.006,-49.9657,36000,440,254,0,0,,1752268041
3b3544a1,CCA771,CA,CCA,SZX,FRA,B77W,B-2037,54.7152,94.612,32000,463,297,0,0,,1752268040
3b3544aa,UAL2623,UA,UAL,SFO,OGG,B38M,N37348,21.1372,-156.153,8850,291,215,0,0,,1752268041
3b354516,N803JG,,,TLC,QRO,LJ55,N803JG,20.6381,-100.3048,10300,230,280,2368,0,,1752268041
3b354538,AMX027,AM,AMX,MEX,MAD,B789,XA-ADL,43.2175,-63.81,38975,570,67,-64,0,,1752268041
3b354575,N96D,,,JVI,,PA18,N96D,40.4585,-74.1303,600,53,305,64,0,,1752268041
3b35457f,REU975,UU,REU,RUN,CDG,B77W,F-OLRD,14.7388,38.9003,33000,510,0,0,0,,1752268041
3b354581,AZU8001,AD,MMZ,MAD,REC,B763,CS-TSU,11.8003,-25.7622,36000,470,208,0,0,,1752268041
3b3545a3,CPA261,CX,CPA,HKG,CDG,A359,B-LQH,46.1586,84.3514,34100,476,306,0,0,,1752268041
3b3545d1,AAL433,AA,AAL,SAN,PHL,A21N,N415AN,40.3553,-81.5217,29000,430,90,0,0,,1752268041
3b354639,AAL2570,AA,AAL,LAX,CLT,A321,N576UW,36.4919,-82.3161,28550,427,97,-1024,0,,1752268041
3b354667,AAL1251,AA,AAL,LAX,MIA,A21N,N466AN,28.6488,-88.2662,33000,452,115,0,0,,1752268041
3b354693,N1274X,,,QDN,SDX,COL4,N1274X,33.1804,-110.1614,11500,197,125,-64,0,,1752268040
3b3546ae,CCA932,CA,CCA,FRA,PEK,B77W,B-2031,57.5562,37.5251,33000,492,141,0,0,,1752268041
3b3546d5,AA5,,,,,AA5,,34.3283,-118.7407,7425,148,143,-512,0,,1752268041
3b3546e7,HMJ185,HM,HMJ,ABJ,,FA50,9H-DFS,36.2542,3.8095,14325,310,340,-1408,0,,1752268040
3b3546e9,AAR284,OZ,AAR,ICN,LAX,B744,HL7421,46.3798,176.27,29025,550,75,0,0,,1752268041
3b3546f2,CL60,,,,,CL60,,49.9418,-50.2415,37975,360,249,-64,0,,1752268040
3b35472c,SWA3316,WN,SWA,LAS,LIH,B38M,N8755L,26.1295,-146.2752,36000,444,254,0,0,,1752268041
3b354751,ACA169,AC,ACA,YYZ,YEG,BCS3,C-GVUH,53.3064,-113.5851,0,0,64,0,1,,1752268031
3b354759,UAL927,UA,UAL,FRA,SFO,B772,N76021,62.5357,-58.1358,34000,472,262,0,0,,1752268041
3b35478d,CFG2289,DE,CFG,JNB,FRA,A339,D-ANRN,7.6052,17.0932,38000,484,335,0,0,,1752268041
3b354791,N602JH,,,,,AT6T,N602JH,38.8807,-121.7121,0,0,163,0,1,,1752268034
3b3547d1,AAL1862,AA,AAL,LAS,CLT,A321,N975UY,35.2076,-80.9639,0,8,30,0,1,,1752268037
3b3547f8,SEB3401,M8,SEB,DWC,HKG,B763,5B-DEE,22.7182,95.1591,35000,470,78,-64,0,,1752268018
3b354862,N109F,,,ELP,,,N109F,35.5894,-98.071,9400,137,53,128,0,,1752268041
3b354889,ABL726,BX,ABL,BKK,PUS,A21N,HL8394,34.9205,128.9539,3550,180,7,-640,0,,1752268041
3b3548ba,HLE71,HL,HLE,EXT,,EC35,G-DAAN,50.7371,-3.4093,0,0,270,0,1,,1752267961
3b3548db,AAL153,AA,AAL,LHR,DFW,B772,N786AN,56.4896,-61.8019,34000,490,233,0,0,,1752268041
3b3548e0,CES543,MU,CES,PVG,SIN,A332,B-6546,1.3489,103.9821,0,2,36,0,1,,1752267975
3b354925,CL60,,,,,CL60,,39.5897,-113.2462,36000,430,257,0,0,,1752268041
3b35492a,DAL958,DL,DAL,LAX,JFK,B764,N840MH,42.2037,-75.3654,35000,492,114,0,0,,1752268040
3b354976,THA658,TG,THA,BKK,ICN,A359,HS-THD,36.7549,126.9668,17575,413,324,-1024,0,,1752268040
3b354978,AAL1256,AA,AAL,BGI,JFK,B38M,N318TD,40.6503,-73.7896,0,0,239,0,1,,1752268028
3b354980,LXJ465,LX,LXJ,FAB,MMU,GLF4,N465FX,50.0275,-56.6292,43000,429,241,64,0,,1752268040
3b3549a0,PPMNF,,,CGB,,C208,PP-MNF,-22.8544,-47.113,1675,101,136,-640,0,,1752267982
3b3549a8,AFR652,AF,AFR,CDG,RUN,B77W,F-GSQO,21.8209,38.9615,33000,490,125,0,0,,1752268041
3b3549ec,LMJ89H,,LXA,CAI,,GLEX,CS-JHH,15.6787,8.2512,45000,430,177,0,0,,1752268041
3b3549ee,ASA899,AS,ASA,SAN,KOA,B738,N564AS,21.0613,-153.0972,36000,431,252,0,0,,1752268040
3b354a49,AAL3057,AA,AAL,PHX,CLT,A321,N926UW,35.2192,-80.9447,0,0,292,0,1,,1752268035
3b354a65,SWR180,LX,SWR,ZRH,BKK,B77W,HB-JNK,39.8291,63.1029,35000,526,94,0,0,,1752268040
3b354a6f,CPA170,CX,CPA,PER,HKG,A359,B-LRM,3.4732,115.7437,39000,470,4,0,0,,1752268041
3b354a8b,QTR36A,QR,QTR,LHR,DOH,B77W,A7-BEM,34.3888,45.0967,35000,330,90,0,0,,1752268040
3b354aa0,B789,,,,,B789,,47.1896,-119.3153,0,0,146,0,1,,1752268033
3b354aae,KAL668,KE,KAL,CNX,ICN,A21N,HL8528,37.3612,126.3831,5600,222,324,-640,0,,1752268041
3b354ab9,DLH577,LH,DLH,CPT,FRA,B789,D-ABPC,2.8354,15.2165,37975,468,2,0,0,,1752268040
3b354b5a,WJA711,WS,WJA,YYZ,YVR,B38M,C-FHCM,49.1915,-123.1798,0,3,33,0,1,,1752267979
3b354b61,DLH727,LH,DLH,PVG,MUC,A359,D-AIXX,46.9007,82.5393,36100,458,278,0,0,,1752268041
